19086026284,บ้องแก้วใหญ่ 45CM หลอดแก้ว 14CM หนา 7MM พร้อมส่งจากไทย galss bong สกรีนสวยชัด อุปกรณ์ครบชุด (บ้อง+หลอด+คัพ) หนาขึ้น,฿398.00,4.4พัน,LilHigh,5.5%,฿21.89,https://shopee.co.th/product/1024953080/19086026284,https://s.shopee.co.th/8Uquze4sZz
29700992350,บ้องแก้ว ราคาถูก ขนาดใหญ่  คัพสายเขียว วิทยาศาสตร์ โจ๋ ข้อต่อน่าสะสม14MM,฿159.00,510,CNM.TH,6.5%,฿10.34,https://shopee.co.th/product/841420326/29700992350,https://s.shopee.co.th/7KexbV9Jwm
24957556033,บ้องพกพา อะคริลิค อุปกรณ์สายเขียวพกพา สุ่มสีกัญ,฿60.00,628,everything29,8.5%,฿5.10,https://shopee.co.th/product/1127510965/24957556033,https://s.shopee.co.th/7UyNno8gbp
23380152468,บ้องสิริโคน ยืด-หด 45 cm พร้อมโจ๋ 14 มิล [ สินค้าในไทย ส่ง 1-2 ] ผ่านน้ำ ถอดล้างง่าย,฿280.00,276,skate_108,8.5%,฿23.80,https://shopee.co.th/product/115329010/23380152468,https://s.shopee.co.th/7fHo0783Gs
23623001342,บ้องแก้ว GRACE Glass Beaker Bong  บีกเกอร์บ้อง (ทรงกรวย) สูง สวย ใส แข็งแรง ทนทาน (GRACE-001),฿799.00,1.5พัน,HighSoStore,9.5%,฿75.91,https://shopee.co.th/product/290719951/23623001342,https://s.shopee.co.th/7pbECQ7Pvv
24077041336,พร้อมส่ง บ้องโลหะ บ้องรูปทรงไม้ไผ่ แถมแผ่นกรองสมุนไพร พกพาสะดวก ไปร์,฿57.00,197,Chic Cheap Choice,11.5%,฿6.56,https://shopee.co.th/product/679100514/24077041336,https://s.shopee.co.th/6fPGoHBrIi
25163705403,ที่บดสมุนไพร  ชนิดสแตนเลส ฟันคม สีสดสวย  พลาสติกแข็ง พร้อมส่ง ราคาถูก บ้องแก้ว โจ๋,฿128.00,537,CNM.TH,6.5%,฿8.32,https://shopee.co.th/product/841420326/25163705403,https://s.shopee.co.th/6pih0aBDxl
15198679448,☘️ bkglass88 ☘️ ยางรองบ้องแก้ว 1 ชุดมี 3 ชิ้น อุปกรณ์เสริมสายเขียว,฿65.00,1.2พัน,bkglass88,8.5%,฿5.53,https://shopee.co.th/product/987820410/15198679448,https://s.shopee.co.th/7027CtAaco
24702465602,ตัวกรอง บ้อง บ้องแก้ว 14MM อุปกรณ์เสริม จัดส่งจากประเทศไทย,฿88.00,1พัน,CZX-420,8.5%,฿7.48,https://shopee.co.th/product/1035137874/24702465602,https://s.shopee.co.th/7ALXPC9xHr
21737505617,บ้องพกพา บ้องจิ๋ว อุปกรณ์สายเขียวพกพา 5 สี มาเจอกัญ,฿44.00,4.9พัน,GreenShopEverything,8.5%,฿3.74,https://shopee.co.th/product/847316352/21737505617,https://s.shopee.co.th/609a13EOee
